"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
79.2724794816529,2.42686364111483,0.277929925741466,8.7319263466876,2.5037125423228e-18,5.00742508464559e-16,"Gene0044"
308.269444165959,2.82026556788881,0.22983715309904,12.2707122406512,1.30103807579374e-34,1.04083046063499e-31,"Gene0290"
140.127705745051,-2.15740582357265,0.230584739436564,-9.35623853011388,8.26259168514128e-21,2.06564792128532e-18,"Gene0327"
19.3226386974456,-2.8585642998892,0.396424792641581,-7.21086156302469,5.55989580523023e-13,8.55368585420036e-11,"Gene0343"
48.8429638659072,-1.86911843520507,0.319571622786547,-5.84882480774435,4.95058159707868e-09,6.38784722203701e-07,"Gene0442"
1115.20411778553,1.92810179987013,0.192694931910174,10.0059808566679,1.4346288924108e-23,5.21683233603928e-21,"Gene0742"
51.3862662028624,-2.37264151327629,0.28462259096733,-8.3360969528544,7.67829689399983e-17,1.33535598156519e-14,"Gene0862"
22.2230514774665,-2.82712475076721,0.356996255847299,-7.91920000409326,2.39043571893943e-15,3.98405953156572e-13,"Gene0898"
151.566019341697,2.44616964442554,0.238481467671238,10.2572735244893,1.09762088329276e-24,4.87831503685673e-22,"Gene0917"
21.9788480542888,-2.66707971917439,0.368474052070379,-7.23817512844832,4.54761990374874e-13,7.27619184599798e-11,"Gene1066"
125.344112901363,2.47835101583027,0.22339112499647,11.0942232636567,1.33817384717583e-28,7.6467076981476e-26,"Gene1216"
33.6116097834924,-1.73812311911655,0.298680282713305,-5.81934335714059,5.90792608194714e-09,7.38490760243393e-07,"Gene1382"
471.385930684497,2.13252872545003,0.219826976929177,9.70094187364945,2.98728081425165e-22,7.96608217133774e-20,"Gene1406"
1213.9262405158,3.00874777573013,0.18928042925183,15.8957150912159,6.78497750170939e-57,2.71399100068376e-53,"Gene1453"
58.1187401722796,-2.2635758396243,0.262594450711731,-8.62004445824786,6.69281222083011e-18,1.27482137539621e-15,"Gene1591"
366.19128535991,2.67660357080983,0.211236128231371,12.6711448141963,8.54580169646936e-37,8.54580169646936e-34,"Gene1605"
16.7301280844004,-2.39938089062201,0.367726430578876,-6.52490735257974,6.80435802087429e-11,9.38532140810247e-09,"Gene1656"
27.95265706825,-2.89629576730209,0.338869716737257,-8.54693005674431,1.26405742641828e-17,2.29828622985142e-15,"Gene1687"
563.464261265675,1.73422711901807,0.178386281884155,9.72175158706591,2.43555238756936e-22,6.95872110734103e-20,"Gene1689"
106.42347587404,3.15424311529615,0.239845255692426,13.1511590929324,1.67585586621034e-39,3.35171173242067e-36,"Gene1787"
30.1580800428957,-2.21933854771432,0.324802135020642,-6.83289396349958,8.32184697617874e-12,1.18883528231125e-09,"Gene2031"
15.913027394666,-1.97356108998792,0.350157164595174,-5.63621507579208,1.7382826051618e-08,1.98660869161348e-06,"Gene2046"
118.244389002246,3.14153720769217,0.268852442597141,11.6849866690614,1.52103427547891e-31,1.01402285031927e-28,"Gene2048"
70.2922649753939,2.65731880385346,0.269484814313458,9.86073671951895,6.15957655263131e-23,1.89525432388656e-20,"Gene2105"
16.9643469209663,-2.64341973741539,0.381785061101737,-6.92384277631799,4.39553740709767e-12,6.51190726977432e-10,"Gene2183"
812.648967995993,2.09801552545433,0.210387894591746,9.97213042853766,2.01851888667124e-23,6.72839628890413e-21,"Gene2340"
151.028149966916,2.21609304180017,0.218564748563822,10.1392976514374,3.6974837244978e-24,1.47899348979912e-21,"Gene2370"
534.960744582059,2.57193524289631,0.197476282644698,13.0240209530568,8.93396291697962e-39,1.19119505559728e-35,"Gene2486"
114.426626084,2.73410179567916,0.247870892371763,11.0303463610341,2.72812334116967e-28,1.36406167058483e-25,"Gene2755"
18.4204645140253,-1.98542198664577,0.344620503332186,-5.76118358440208,8.3526128292164e-09,9.82660332848988e-07,"Gene2841"
108.136530031911,-1.11088127866049,0.268695623957599,-4.13434823499692,3.55963386564544e-05,0.0038482528277248,"Gene2846"
114.557681525427,2.18850579999344,0.242496341664977,9.02490233447309,1.79855730487077e-19,3.99679401082394e-17,"Gene2855"
8.57222844840712,-3.26471569930873,0.563060637354256,-5.79816006078701,6.70464450923962e-09,8.12684182938135e-07,"Gene3085"
18.2483100485793,2.30473359301641,0.371200349302289,6.20886698341854,5.33679704291038e-10,7.11572939054718e-08,"Gene3184"
56.0759970371159,-2.37960081522089,0.268317174091559,-8.86861164693426,7.40634848886926e-19,1.55923126081458e-16,"Gene3434"
50.0727365566411,1.24322992077245,0.258357678066038,4.81204944276776,1.49390381955443e-06,0.000165989313283826,"Gene3557"
75.0405480338821,2.35427692490944,0.260610787078669,9.033689477323,1.6597923105564e-19,3.90539367189741e-17,"Gene3748"
