"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
262.638135058942,-0.0526005887768564,0.361411070595202,-0.145542273207706,0.884282741857065,0.995298543208041,"Gene0001"
28.8607631607649,-0.143430573098845,0.499716938636464,-0.287023636801691,0.77409422179578,0.995298543208041,"Gene0002"
92.6943491638251,0.614366014799097,0.440665593763955,1.39417740684376,0.163264038746688,0.966311336522134,"Gene0003"
106.626151690651,0.64353663681563,0.445225772177591,1.445416409001,0.148340957067944,0.966311336522134,"Gene0004"
95.625246720312,0.268273113570969,0.412049556280289,0.6510700217536,0.515001287147484,0.995298543208041,"Gene0005"
55.9783655644985,0.0940592411801456,0.367679240054347,0.255818743441274,0.798090800205697,0.995298543208041,"Gene0006"
335.727580238053,-0.141971903858617,0.435663105863268,-0.325875434361831,0.744518602575965,0.995298543208041,"Gene0007"
45.8670183697924,0.0185676579484737,0.451379852215707,0.0411353272799614,0.967188011331124,0.99679148114792,"Gene0008"
568.803537448867,-0.208130811618302,0.333729649387484,-0.6236509462084,0.532856844803405,0.995298543208041,"Gene0009"
43.3024589139554,0.122738659582715,0.416786331901073,0.294488206997747,0.768384873562532,0.995298543208041,"Gene0010"
286.518538683062,-0.0655182737908814,0.360831985083693,-0.181575571178051,0.855915821508068,0.995298543208041,"Gene0011"
826.430813296952,-0.67958769447369,0.303484535975816,-2.2392827769249,0.0251375227942076,0.769267290080118,"Gene0012"
8.29379150068134,0.327475066275179,0.566556003349326,0.578010054326906,0.563257331161422,0.995298543208041,"Gene0013"
44.6101696228754,0.2092940408564,0.408286731526133,0.512615337936849,0.608220422017378,0.995298543208041,"Gene0014"
37.3083071794001,0.0626875503406245,0.354139315169642,0.177013812517809,0.859497540086898,0.995298543208041,"Gene0015"
124.685732798627,-0.188652877727596,0.440838236704019,-0.427941276460232,0.668693874693059,0.995298543208041,"Gene0016"
36.8153252915,0.291735770940756,0.373612017994937,0.780852212694907,0.434889420950323,0.995298543208041,"Gene0017"
3.29649391017787,-0.554774363921349,0.793466810665578,-0.699177780928217,0.484440934463348,0.995298543208041,"Gene0018"
2.68673512701874,-0.544670251250303,0.833956180218908,-0.653116151867032,0.513681400170129,0.995298543208041,"Gene0019"
307.918856874786,-0.146289393765909,0.344452350067932,-0.424701395525559,0.67105436635646,0.995298543208041,"Gene0020"
40.6541696358174,0.249432760641041,0.443038160070321,0.56300513843198,0.573431384963316,0.995298543208041,"Gene0021"
6.45406398999146,0.710024690583956,0.574849198674742,1.2351494830659,0.216774876123893,0.972722569207905,"Gene0022"
45.8279545642138,-0.0121973853124508,0.35265758996604,-0.0345870489094687,0.972409028795088,0.99679148114792,"Gene0023"
202.152135397411,-0.10770995211879,0.386644723734864,-0.278576029897283,0.780570210124312,0.995298543208041,"Gene0024"
535.336154401011,0.179569453438308,0.322834687614395,0.556227259112849,0.578055506689688,0.995298543208041,"Gene0025"
34.2846755203604,-0.228993307467485,0.364238212415342,-0.628691058933606,0.529551332765286,0.995298543208041,"Gene0026"
32.0421848091434,-0.509475976205023,0.406347460896274,-1.25379392080187,0.209916919404882,0.972722569207905,"Gene0027"
5.84903876446242,-0.374140853659637,0.602663104614347,-0.620812607898165,0.534722926771003,0.995298543208041,"Gene0028"
80.4170889670419,-0.0727074830082046,0.362938930066057,-0.200329799272212,0.84122265844108,0.995298543208041,"Gene0029"
25.5835019616911,-0.0385436645738033,0.405946332987254,-0.0949476850552396,0.924356380378417,0.99679148114792,"Gene0030"
97.8227150530848,0.416062151327288,0.400188548027498,1.039665311209,0.298495422131501,0.977149621423155,"Gene0031"
112.538380457865,-0.577541664778459,0.368030418396927,-1.56927698339209,0.116583413006138,0.959244047296809,"Gene0032"
175.971016302154,0.225887370903667,0.380422406125863,0.593780406375254,0.552658995707849,0.995298543208041,"Gene0033"
27.3125772574302,0.639399068466049,0.397882717148304,1.60700387553583,0.108053517951434,0.938656212465067,"Gene0034"
93.0600150067992,0.252707705736602,0.296158884467116,0.853284230156738,0.393501703091622,0.995298543208041,"Gene0035"
6.93874236887014,0.986848299532978,0.594910392134839,1.65881839110537,0.097152393253926,0.929793156696703,"Gene0036"
19.4714584288327,0.725201728952353,0.427553940383088,1.69616429754471,0.0898547697176108,0.907325839670106,"Gene0037"
19.5688943350943,-0.48652924815207,0.556456959677885,-0.87433401575875,0.381936379964758,0.995298543208041,"Gene0038"
2.43739751666982,-0.0122340533486132,0.85637364685343,-0.0142858825625528,0.988601902566737,0.99679148114792,"Gene0039"
65.7832215538871,-0.375146061383352,0.337875193832955,-1.11030957060678,0.26686565037676,0.977149621423155,"Gene0040"
54.1260147734428,-0.993562299462777,0.367823298726228,-2.70119457604639,0.00690909052179092,0.71908745615312,"Gene0041"
29.5127513229152,0.00859703338475331,0.418203424701573,0.0205570611739684,0.983598993439728,0.99679148114792,"Gene0042"
